,county,state,lat,long,TotalPop,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,percentage20_Donald_Trump,percentage20_Joe_Biden,cases,deaths,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1040,Glasscock,TX,31.86942909,-101.5207776,1420.0,653.0,611.0,39.0,0.9359999999999999,0.06,13.0,0.0,792.0,628.0,40.6,59.4,0.0,0.0,0.0,0.0,64886.0,32885.0,11.6,45.3,9.6,17.5,11.1,16.6,77.7,3.8,0.0,9.9,1.2,7.4,20.6,669.0,76.8,14.1,9.1,0.0,0.0
1041,Glenn,CA,39.59875897,-122.3938452,27935.0,10890.0,6854.0,3815.0,0.629,0.35,685.0,3.0,14213.0,13722.0,40.8,52.5,0.8,1.7,2.6,0.3,46260.0,21029.0,19.6,22.6,19.7,17.8,23.9,16.0,75.9,12.4,0.4,3.9,1.6,5.7,24.0,10775.0,70.9,17.3,10.9,0.9,9.2
1042,Gloucester,NJ,39.71581067,-75.13995546,291372.0,168093.0,80700.0,84120.0,0.48,0.5,5679.0,250.0,141589.0,149783.0,5.8,79.1,9.9,0.0,3.0,0.0,81489.0,36205.0,7.9,41.7,14.9,24.9,8.4,10.1,85.6,6.4,2.3,1.3,1.2,3.3,29.9,145749.0,80.6,15.5,3.8,0.1,7.4
1043,Gloucester,VA,37.40809042,-76.53524337,37035.0,22228.0,14875.0,6964.0,0.669,0.313,357.0,3.0,18278.0,18757.0,3.3,85.1,8.2,0.2,0.5,0.0,63881.0,32271.0,8.7,30.4,18.0,22.7,14.7,14.2,83.8,9.4,0.4,0.4,2.2,3.8,32.9,17770.0,75.1,19.3,5.4,0.2,3.3
1044,Glynn,GA,31.23279254,-81.53811412,83467.0,41984.0,25616.0,15879.0,0.61,0.37799999999999995,3792.0,104.0,39362.0,44105.0,6.7,63.8,25.7,0.4,1.3,0.0,47546.0,29209.0,19.2,33.3,23.1,23.0,9.0,11.6,83.2,9.2,0.4,1.5,2.2,3.5,19.3,37393.0,75.9,18.4,5.5,0.2,6.7
1045,Gogebic,MI,46.40862701,-89.69377193,15577.0,8279.0,4600.0,3573.0,0.556,0.43200000000000005,462.0,11.0,8445.0,7132.0,1.3,89.6,4.2,2.7,0.3,0.1,36689.0,22297.0,20.4,27.3,25.0,16.6,12.1,19.0,80.2,10.8,0.5,3.7,1.8,3.0,17.3,5968.0,74.2,20.4,5.2,0.2,6.7
1046,Golden Valley,MT,46.3816474,-109.17685220000001,747.0,503.0,414.0,78.0,0.823,0.155,16.0,0.0,373.0,374.0,8.7,85.7,0.0,0.0,0.0,0.0,43854.0,25110.0,18.2,37.6,14.2,15.7,21.4,11.1,57.2,5.3,0.0,19.4,2.1,16.1,25.2,351.0,61.3,17.4,19.4,2.0,4.4
1047,Golden Valley,ND,46.94022281,-103.8465421,1892.0,1026.0,871.0,137.0,0.8490000000000001,0.134,121.0,0.0,930.0,962.0,1.7,93.9,0.0,0.7,0.0,0.0,44018.0,28840.0,9.4,31.7,23.8,17.8,18.5,8.2,69.1,7.8,0.0,8.9,2.6,11.7,14.3,1012.0,70.8,15.5,12.5,1.1,0.9
1048,Goliad,TX,28.65696592,-97.42760647,7510.0,3978.0,3081.0,872.0,0.775,0.21899999999999997,166.0,6.0,3778.0,3732.0,35.6,58.6,5.3,0.0,0.2,0.0,56737.0,30075.0,16.4,29.4,11.9,24.7,16.7,17.2,76.0,13.4,0.0,5.2,0.0,5.4,29.9,2994.0,71.7,20.7,7.6,0.0,6.4
1049,Gonzales,TX,29.45634206,-97.49424032,20558.0,7534.0,5568.0,1894.0,0.7390000000000001,0.251,1133.0,20.0,10400.0,10158.0,50.1,42.3,6.7,0.1,0.2,0.0,47516.0,23635.0,17.2,19.5,18.0,22.8,16.7,23.0,77.3,14.8,1.3,2.3,1.3,3.1,22.3,8939.0,76.6,14.8,8.4,0.3,5.1
1050,Goochland,VA,37.71714806,-77.90381514,22148.0,16893.0,9966.0,6685.0,0.59,0.396,340.0,7.0,10897.0,11251.0,2.6,77.6,16.4,0.2,1.2,0.0,86652.0,47610.0,5.3,43.3,14.7,23.7,9.8,8.5,84.7,7.8,0.4,0.6,0.9,5.6,31.1,10561.0,79.3,13.0,7.4,0.3,3.4
1051,Goodhue,MN,44.40849741,-92.72341949999999,46138.0,28566.0,16052.0,11805.0,0.562,0.413,734.0,11.0,23014.0,23124.0,3.2,92.4,1.0,1.0,0.5,0.0,62431.0,33477.0,10.8,35.9,17.8,20.1,10.6,15.6,81.0,7.4,1.3,3.9,1.1,5.2,24.1,23976.0,81.5,10.4,8.0,0.1,4.2
1052,Gooding,ID,42.96927962,-114.81083059999999,15110.0,6050.0,4659.0,1256.0,0.77,0.20800000000000002,636.0,9.0,7737.0,7373.0,28.8,68.1,0.1,1.1,0.5,0.2,42626.0,20821.0,15.9,28.4,18.4,16.2,22.8,14.2,81.7,8.1,0.1,1.8,1.5,6.9,20.8,6886.0,78.8,12.5,7.7,1.0,5.5
1053,Gordon,GA,34.50487351,-84.87296253,56424.0,24033.0,19405.0,4384.0,0.807,0.182,2455.0,47.0,27913.0,28511.0,15.4,78.0,3.9,0.0,1.1,0.0,43452.0,21208.0,18.8,23.2,14.6,22.4,12.5,27.3,79.1,12.2,0.6,1.2,3.0,4.0,23.9,25142.0,84.2,11.1,4.5,0.2,5.7
1054,Goshen,WY,42.08798185,-104.3534743,13479.0,6241.0,4878.0,1203.0,0.782,0.193,184.0,3.0,6967.0,6512.0,10.6,86.2,0.1,0.9,0.4,0.0,48422.0,27253.0,13.2,34.0,21.0,16.0,14.0,14.9,79.1,8.9,0.1,3.6,1.7,6.6,18.7,6122.0,66.5,21.9,11.0,0.6,6.5
1055,Gosper,NE,40.51481965,-99.83020279,2019.0,1118.0,893.0,215.0,0.799,0.192,62.0,0.0,988.0,1031.0,2.0,96.2,0.0,0.0,0.6,0.0,61769.0,31901.0,5.7,30.7,16.4,24.0,14.8,14.1,82.8,6.9,1.1,4.3,1.3,3.6,16.4,1129.0,66.3,18.9,13.6,1.3,4.6
1056,Gove,KS,38.91588178,-100.4829321,2632.0,1433.0,1256.0,163.0,0.8759999999999999,0.114,185.0,12.0,1330.0,1302.0,2.7,94.6,0.1,0.9,0.8,0.0,50817.0,29352.0,9.0,39.5,13.4,21.1,13.1,12.9,66.8,12.2,0.0,8.5,1.8,10.7,12.8,1295.0,61.9,19.5,18.5,0.2,1.2
1057,Grady,GA,30.87454847,-84.23418364,25048.0,10707.0,7034.0,3619.0,0.657,0.33799999999999997,871.0,25.0,12247.0,12801.0,11.1,58.3,28.2,0.5,0.5,0.3,39462.0,20864.0,25.4,28.0,13.3,24.3,16.8,17.7,81.4,14.4,0.0,1.0,0.5,2.6,25.3,10207.0,76.5,13.9,8.3,1.4,8.0
1058,Grady,OK,35.0167709,-97.88339847,54351.0,23101.0,18538.0,4144.0,0.802,0.179,1692.0,16.0,27146.0,27205.0,5.5,82.0,2.1,4.9,0.4,0.0,55527.0,27334.0,12.4,31.8,15.6,23.3,14.5,14.9,86.3,8.0,0.1,1.2,1.1,3.3,25.9,24472.0,75.6,17.0,7.4,0.1,3.8
1059,Grafton,NH,43.93779815,-71.82057197,89280.0,784.0,423.0,345.0,0.54,0.44,255.0,1.0,43952.0,45328.0,2.2,91.2,1.0,0.4,3.4,0.1,61036.0,35255.0,10.9,41.9,19.1,19.8,8.9,10.2,73.7,8.7,1.6,7.8,3.0,5.3,22.0,45847.0,75.8,15.7,8.3,0.2,4.0
1060,Graham,AZ,32.93166885,-109.8882178,37700.0,14993.0,10747.0,4034.0,0.7170000000000001,0.26899999999999996,1281.0,29.0,20233.0,17467.0,32.5,51.2,1.8,12.6,0.7,0.2,48173.0,17874.0,21.4,28.3,21.1,23.7,15.7,11.3,76.8,15.1,1.1,2.1,1.7,3.3,20.9,12412.0,72.7,23.3,3.9,0.2,12.2
1061,Graham,KS,39.34987223,-99.88332493,2561.0,1302.0,1052.0,222.0,0.8079999999999999,0.171,57.0,1.0,1270.0,1291.0,3.2,88.8,4.1,0.1,0.7,0.0,43427.0,27165.0,12.3,32.9,21.0,22.8,13.8,9.5,77.9,9.0,0.1,2.5,3.0,7.5,15.0,1207.0,59.9,25.6,14.5,0.0,1.7
1062,Graham,NC,35.3506925,-83.83369267,8607.0,4619.0,3673.0,902.0,0.795,0.195,252.0,8.0,4212.0,4395.0,1.1,87.4,0.2,10.6,0.0,0.0,36030.0,19095.0,19.0,26.7,31.3,17.0,12.1,12.8,82.5,12.1,0.0,1.1,0.6,3.7,27.5,3025.0,67.9,23.4,8.0,0.7,8.3
1063,Grainger,TN,36.27469206,-83.51254721,22942.0,10123.0,8559.0,1463.0,0.846,0.145,649.0,4.0,11383.0,11559.0,3.0,94.9,0.4,0.3,0.3,0.0,40088.0,20966.0,18.7,24.9,15.6,19.4,16.5,23.6,79.2,13.7,0.5,1.2,0.7,4.7,32.9,9482.0,75.5,13.8,10.6,0.2,6.4
1064,Grand,CO,40.10603347,-106.11780420000001,14793.0,9804.0,4857.0,4676.0,0.495,0.47700000000000004,159.0,1.0,7997.0,6796.0,8.1,86.9,0.4,0.0,1.9,0.7,66489.0,32919.0,13.1,30.2,24.7,16.8,22.0,6.2,64.6,14.8,2.9,5.5,1.8,10.5,22.2,8829.0,83.4,13.9,2.7,0.0,4.6
1065,Grand,UT,38.98103848,-109.5704487,9544.0,5027.0,2168.0,2733.0,0.431,0.544,0.0,0.0,4823.0,4721.0,10.0,88.1,0.2,1.1,0.4,0.0,46658.0,25662.0,12.7,28.0,30.9,20.1,14.6,6.5,67.9,11.6,0.1,4.7,5.2,10.4,15.6,4859.0,75.6,14.1,10.3,0.0,6.4
1066,Grand Forks,ND,47.92093639,-97.45450447,70130.0,30970.0,16987.0,12880.0,0.5479999999999999,0.41600000000000004,4624.0,22.0,36438.0,33692.0,4.0,85.0,3.4,2.5,2.6,0.1,51410.0,30465.0,17.0,35.5,19.7,24.8,9.8,10.2,82.0,7.8,0.8,3.9,2.0,3.5,14.2,38387.0,74.5,21.3,3.9,0.2,3.8
1067,Grand Isle,VT,44.797582399999996,-73.29679772,6950.0,1419.0,538.0,831.0,0.379,0.586,17.0,0.0,3432.0,3518.0,1.8,93.2,0.2,0.7,0.5,0.0,66111.0,38635.0,7.5,37.5,15.4,24.7,10.6,11.7,75.8,12.4,0.2,1.5,0.7,9.3,33.4,3766.0,77.3,13.6,8.9,0.2,4.9
1068,Grand Traverse,MI,44.69565625,-85.55585247,91222.0,60226.0,30502.0,28682.0,0.506,0.47600000000000003,874.0,14.0,44860.0,46362.0,2.7,92.6,1.1,0.9,0.6,0.1,58229.0,31701.0,9.7,36.7,18.4,25.8,7.7,11.3,80.4,9.0,1.0,2.3,1.9,5.5,20.5,45390.0,83.6,8.6,7.5,0.3,5.4
1069,Granite,MT,46.406052200000005,-113.4414186,3206.0,2102.0,1419.0,638.0,0.675,0.304,71.0,0.0,1622.0,1584.0,2.2,94.6,0.1,0.4,0.1,0.0,49063.0,29144.0,9.9,34.3,24.6,16.1,12.1,12.9,65.0,11.2,0.2,12.9,0.7,10.1,24.3,1206.0,59.4,25.3,14.4,0.9,6.9
1070,Grant,AR,34.29017991,-92.42320562,18076.0,8200.0,6794.0,1268.0,0.8290000000000001,0.155,382.0,4.0,8829.0,9247.0,2.5,93.0,2.9,0.2,0.0,0.0,49968.0,25814.0,14.4,31.4,15.6,21.5,12.6,19.0,85.3,9.5,0.1,1.1,0.9,3.1,29.7,7561.0,80.7,13.9,5.1,0.3,8.7
1071,Grant,IN,40.51587228,-85.65468702,67615.0,27230.0,18543.0,8015.0,0.6809999999999999,0.294,1483.0,41.0,32360.0,35255.0,4.1,85.3,7.1,0.2,0.9,0.0,42046.0,21024.0,19.1,28.1,20.6,23.1,7.7,20.5,80.8,7.7,0.3,5.1,1.1,5.0,18.3,29436.0,83.7,12.4,3.8,0.1,7.6
1072,Grant,KS,37.56227336,-101.3079758,7716.0,2452.0,1910.0,497.0,0.779,0.203,470.0,8.0,4066.0,3650.0,46.8,51.8,0.0,0.3,0.0,0.0,57474.0,26138.0,10.0,29.6,13.4,20.5,21.1,15.4,78.8,10.0,0.5,3.4,0.2,7.1,14.5,3620.0,73.8,14.3,11.7,0.3,4.6
1073,Grant,KY,38.64962758,-84.62415957,24800.0,11106.0,8725.0,2205.0,0.7859999999999999,0.19899999999999998,288.0,6.0,12266.0,12534.0,2.7,93.9,0.9,0.1,0.1,0.0,43881.0,20892.0,21.5,20.5,16.9,25.6,11.1,26.0,80.3,14.9,0.1,1.4,0.4,3.0,30.2,10421.0,84.6,11.5,3.9,0.0,4.9
1074,Grant,MN,45.93424769,-96.01139609,5923.0,3650.0,2269.0,1300.0,0.622,0.35600000000000004,111.0,5.0,2972.0,2951.0,2.1,95.6,0.2,0.2,0.1,0.0,53727.0,30359.0,10.6,31.7,16.4,21.6,14.2,16.1,79.6,7.3,0.5,5.5,0.8,6.4,22.7,2853.0,73.5,13.9,12.3,0.2,4.8
1075,Grant,ND,46.35821257,-101.63900129999999,2387.0,1367.0,1132.0,207.0,0.828,0.151,84.0,4.0,1188.0,1199.0,0.8,96.9,0.1,1.4,0.1,0.0,50875.0,33537.0,12.8,49.6,14.4,12.0,11.6,12.4,60.7,6.1,0.0,7.9,1.4,23.8,22.1,1158.0,53.0,13.7,31.7,1.6,2.4
1076,Grant,NE,41.91528587,-101.740701,682.0,402.0,375.0,20.0,0.9329999999999999,0.05,5.0,0.0,346.0,336.0,1.9,96.2,0.9,0.0,0.0,0.0,45833.0,22693.0,21.1,38.8,14.5,16.3,21.6,8.9,63.3,6.8,0.0,10.9,3.3,15.7,20.9,338.0,65.1,15.1,18.9,0.9,4.5
1077,Grant,NM,32.73911281,-108.3827845,28382.0,14435.0,6553.0,7590.0,0.45399999999999996,0.526,206.0,4.0,13940.0,14442.0,50.0,46.5,0.7,1.5,0.1,0.0,40470.0,23898.0,22.0,32.3,25.2,20.6,16.2,5.8,84.0,5.7,0.4,3.4,1.4,5.1,16.4,10647.0,68.0,25.7,5.7,0.7,8.1
1078,Grant,OK,36.796296999999996,-97.78638765,4458.0,2226.0,1916.0,280.0,0.861,0.126,114.0,2.0,2265.0,2193.0,4.6,88.9,0.2,0.4,0.1,0.1,54460.0,29002.0,9.6,36.8,9.5,20.0,17.1,16.6,80.6,12.8,0.0,3.4,0.7,2.5,18.1,2055.0,66.4,17.2,16.4,0.0,3.5
1079,Grant,OR,44.49024544,-119.0068631,7209.0,4593.0,3544.0,928.0,0.772,0.20199999999999999,14.0,0.0,3647.0,3562.0,3.6,91.8,0.4,1.0,0.4,0.0,44826.0,25154.0,13.7,38.8,16.7,19.6,14.9,10.0,74.7,11.5,0.2,6.0,0.8,6.7,17.2,2983.0,59.2,30.3,10.2,0.3,7.6
1080,Grant,SD,45.1723937,-96.77002276,7133.0,3745.0,2618.0,1056.0,0.6990000000000001,0.282,326.0,2.0,3652.0,3481.0,1.8,93.9,0.0,3.4,0.1,0.0,56276.0,29363.0,7.6,28.5,15.9,24.8,17.9,12.9,78.4,11.8,0.1,4.2,0.6,4.8,12.3,3718.0,78.9,11.4,9.6,0.2,3.3
1081,Grant,WA,47.20753737,-119.4500749,93420.0,36878.0,24442.0,11572.0,0.6629999999999999,0.314,3382.0,28.0,47166.0,46254.0,40.7,54.9,0.7,1.0,1.0,0.1,52382.0,22508.0,15.9,27.8,16.0,16.6,26.1,13.5,72.8,13.8,2.1,2.9,2.2,6.2,18.9,39432.0,78.3,17.1,4.4,0.1,6.9
1082,Grant,WI,42.8671731,-90.7063218,51742.0,25608.0,14142.0,10998.0,0.552,0.429,2043.0,36.0,26915.0,24827.0,1.5,95.3,1.3,0.2,0.8,0.0,50522.0,23753.0,15.3,30.0,18.3,22.2,11.9,17.7,77.5,7.8,0.3,7.0,1.6,5.9,20.3,26480.0,76.0,15.4,7.8,0.7,3.5
1083,Grant,WV,39.10314817,-79.19440518,11673.0,5509.0,4871.0,607.0,0.884,0.11,199.0,8.0,5844.0,5829.0,1.0,96.8,1.6,0.0,0.0,0.0,40093.0,21705.0,12.7,25.5,18.0,17.4,14.6,24.5,82.3,9.9,1.0,2.9,0.1,3.7,27.6,4823.0,76.7,16.7,6.5,0.1,5.2
1084,Grant,LA,31.59882456,-92.56124347,22305.0,9392.0,8117.0,1157.0,0.8640000000000001,0.12300000000000001,545.0,30.0,12669.0,9636.0,4.9,76.6,15.2,1.3,0.2,0.0,40577.0,18509.0,20.2,25.7,20.3,21.6,15.3,17.0,79.0,14.7,0.6,0.7,2.9,2.2,34.5,7248.0,73.6,21.6,4.7,0.1,7.9
1085,Granville,NC,36.30337451,-78.65184241,58503.0,31605.0,16651.0,14568.0,0.527,0.461,2069.0,50.0,29686.0,28817.0,7.6,58.2,30.6,0.5,0.4,0.0,52089.0,24859.0,14.3,33.3,17.4,21.9,10.3,17.0,84.6,10.6,0.0,0.9,1.0,2.9,28.6,25650.0,75.2,20.3,4.3,0.2,6.6
1086,Gratiot,MI,43.29265605,-84.60505416,41319.0,19148.0,12102.0,6693.0,0.632,0.35,594.0,17.0,21937.0,19382.0,5.8,86.5,5.6,0.2,0.3,0.0,42256.0,20597.0,20.5,29.9,20.8,20.0,9.8,19.5,80.9,8.9,0.1,3.4,0.8,5.9,23.4,15236.0,79.7,13.4,6.8,0.1,7.4
1087,Graves,KY,36.72292505,-88.65143315,37259.0,17018.0,13206.0,3559.0,0.7759999999999999,0.209,948.0,30.0,18276.0,18983.0,6.1,87.1,4.5,0.2,0.5,0.2,40369.0,22112.0,19.2,27.7,20.6,21.2,10.7,19.7,87.0,7.2,0.3,0.9,1.6,3.0,22.7,15661.0,77.4,15.1,7.5,0.0,7.7
1088,Gray,KS,37.73836671,-100.4369088,6004.0,2240.0,1871.0,337.0,0.835,0.15,211.0,2.0,3004.0,3000.0,15.0,84.3,0.0,0.0,0.0,0.2,61220.0,27031.0,8.5,34.2,14.4,18.6,18.1,14.7,81.8,7.4,0.0,4.7,0.6,5.4,15.5,3095.0,72.5,12.5,14.0,1.0,2.8
1089,Gray,TX,35.40081878,-100.8129222,22962.0,7745.0,6812.0,820.0,0.88,0.106,516.0,10.0,12143.0,10819.0,27.9,64.5,4.3,0.9,0.7,0.1,48314.0,23457.0,14.9,23.1,17.8,24.6,18.3,16.1,85.7,10.3,0.0,1.5,1.8,0.8,19.0,9498.0,81.2,12.1,6.6,0.1,4.9
1090,Grays Harbor,WA,47.14003705,-123.7820567,71454.0,36551.0,18960.0,16623.0,0.519,0.455,726.0,11.0,36786.0,34668.0,9.8,79.9,1.0,4.1,1.6,0.3,45483.0,24081.0,16.0,28.5,23.6,22.9,11.5,13.5,76.9,12.5,0.9,2.2,1.1,6.4,25.8,27104.0,69.7,23.1,6.9,0.3,10.1
1091,Grayson,KY,37.46231118,-86.34248968,26129.0,11983.0,9453.0,2400.0,0.789,0.2,560.0,16.0,13079.0,13050.0,1.3,95.3,1.3,0.4,0.2,0.0,35944.0,19520.0,25.7,26.0,15.5,19.0,14.6,24.9,80.4,14.1,0.1,0.9,2.0,2.5,28.2,10491.0,78.2,13.4,8.2,0.2,6.4
1092,Grayson,TX,33.62744998,-96.67753461,126146.0,58760.0,43776.0,14223.0,0.745,0.242,2752.0,75.0,61556.0,64590.0,12.7,76.4,5.5,1.3,1.3,0.0,52683.0,26535.0,14.3,31.1,18.7,24.6,10.8,14.7,78.0,12.6,0.4,1.8,1.3,5.9,24.9,57373.0,79.8,12.5,7.4,0.2,6.5
1093,Grayson,VA,36.65677234,-81.23215889,15708.0,8120.0,6529.0,1535.0,0.804,0.18899999999999997,395.0,19.0,7875.0,7833.0,3.1,90.8,3.8,0.3,0.2,0.0,32048.0,20525.0,20.2,23.1,19.2,22.3,11.3,24.2,83.0,9.5,0.9,3.0,0.7,2.8,27.8,6509.0,78.2,16.3,5.2,0.3,7.4
1094,Greeley,KS,38.4808095,-101.8061079,1210.0,629.0,537.0,77.0,0.8540000000000001,0.122,34.0,0.0,584.0,626.0,22.1,74.8,0.8,0.7,0.2,0.0,47045.0,25775.0,11.5,35.2,14.3,26.8,14.8,8.9,72.7,10.2,0.0,5.6,3.1,8.4,12.0,560.0,65.0,20.7,14.3,0.0,1.1
1095,Greeley,NE,41.56742671,-98.52150266,2436.0,1258.0,1016.0,229.0,0.8079999999999999,0.182,48.0,0.0,1203.0,1233.0,2.0,96.2,0.6,0.0,0.4,0.0,47218.0,25544.0,9.8,36.5,14.0,18.9,23.0,7.5,70.4,7.6,1.0,6.9,0.6,13.5,21.7,1183.0,68.8,9.6,20.9,0.8,1.7
1096,Green,KY,37.26484328,-85.5540745,11044.0,5812.0,4838.0,920.0,0.8320000000000001,0.158,344.0,8.0,5356.0,5688.0,0.6,94.4,3.1,0.0,0.3,0.0,37388.0,23448.0,19.0,19.9,18.3,23.5,8.5,29.8,81.4,12.5,0.3,1.1,1.0,3.7,26.9,4626.0,76.6,15.3,8.1,0.1,5.1
1097,Green,WI,42.6794956,-89.60243287,36869.0,21406.0,10169.0,10851.0,0.475,0.507,1058.0,6.0,18265.0,18604.0,3.0,94.5,0.4,0.1,0.7,0.0,60609.0,30208.0,8.9,34.1,14.2,22.9,10.7,18.0,80.0,9.7,0.1,3.4,1.0,5.7,23.3,20015.0,79.2,12.3,8.1,0.3,2.6
1098,Green Lake,WI,43.80025981,-89.04679553,18745.0,10671.0,7168.0,3344.0,0.672,0.313,815.0,4.0,9405.0,9340.0,4.6,92.9,0.6,0.3,0.3,0.0,50276.0,26372.0,11.4,27.5,14.4,20.7,12.9,24.5,80.8,8.3,0.3,3.7,1.4,5.5,24.6,8961.0,79.9,12.0,7.9,0.2,3.4
1099,Greenbrier,WV,37.9463652,-80.45335881,35523.0,15850.0,10925.0,4655.0,0.6890000000000001,0.294,217.0,4.0,17349.0,18174.0,1.7,92.7,2.6,0.0,0.2,0.0,40483.0,23777.0,17.8,33.1,21.4,22.0,10.2,13.2,80.3,11.9,0.4,3.2,0.8,3.4,25.2,13947.0,78.3,15.1,6.5,0.0,6.8
1100,Greene,AL,32.85504247,-87.95684022,8533.0,4771.0,875.0,3880.0,0.183,0.813,351.0,17.0,4058.0,4475.0,1.2,17.1,80.3,0.6,0.0,0.0,20954.0,14197.0,38.8,22.3,18.0,25.9,9.2,24.6,80.0,12.8,0.0,1.1,1.9,4.1,29.7,2411.0,73.4,22.0,4.6,0.0,14.8
1101,Greene,AR,36.117354600000006,-90.55832668,44197.0,16066.0,12651.0,3045.0,0.787,0.19,1666.0,20.0,21806.0,22391.0,2.7,93.9,1.0,0.3,0.3,0.1,45566.0,22094.0,15.9,27.8,15.1,22.9,9.8,24.5,86.9,8.8,0.1,1.1,0.9,2.2,20.3,19093.0,79.2,13.4,7.3,0.1,7.0
1102,Greene,GA,33.5769205,-83.17139104,16732.0,11247.0,7068.0,4088.0,0.628,0.363,584.0,25.0,8142.0,8590.0,6.1,56.4,35.8,0.1,1.0,0.0,45069.0,32890.0,21.9,27.7,24.3,25.6,7.8,14.6,78.4,9.0,0.4,0.8,4.2,7.2,26.4,6122.0,78.0,15.4,6.4,0.2,6.5
1103,Greene,IA,42.03614551,-94.39658081,9046.0,5054.0,3221.0,1768.0,0.637,0.35,209.0,0.0,4409.0,4637.0,2.7,95.1,0.1,0.1,1.3,0.0,52529.0,27968.0,10.0,35.7,16.6,19.3,10.4,18.1,78.3,8.9,0.2,4.3,2.1,6.2,19.6,4506.0,76.2,13.5,10.1,0.2,6.2
1104,Greene,IL,39.35907414,-90.388865,13311.0,6224.0,4767.0,1349.0,0.7659999999999999,0.217,342.0,17.0,6682.0,6629.0,0.4,96.7,1.3,0.2,0.2,0.0,44502.0,22836.0,17.9,26.8,22.1,20.7,9.7,20.8,81.6,9.4,0.2,3.4,1.3,4.1,27.2,5854.0,77.6,14.3,7.7,0.3,6.7
1105,Greene,IN,39.03630547,-86.96223202,32431.0,14782.0,11103.0,3389.0,0.7509999999999999,0.22899999999999998,636.0,40.0,16040.0,16391.0,1.3,96.8,0.2,0.0,0.4,0.0,49648.0,24744.0,12.9,29.3,18.7,22.4,12.2,17.4,89.0,7.8,0.1,1.4,1.0,0.7,28.7,14248.0,75.0,19.0,5.9,0.1,6.2
1106,Greene,MO,37.2575872,-93.34230916,286759.0,138074.0,81312.0,53307.0,0.589,0.386,9668.0,140.0,139733.0,147026.0,3.5,88.2,3.2,0.4,1.9,0.1,43175.0,25529.0,18.5,35.9,18.8,26.9,7.1,11.3,81.7,9.6,0.7,2.4,1.5,4.1,19.3,138083.0,83.4,11.5,5.0,0.1,5.0
1107,Greene,MS,31.21444233,-88.63922281,13801.0,5748.0,4740.0,952.0,0.825,0.166,488.0,18.0,8077.0,5724.0,1.1,72.1,25.6,0.2,0.0,0.0,48029.0,18002.0,15.1,34.9,10.7,20.7,17.9,15.8,81.8,13.4,0.0,0.9,2.9,1.1,33.9,3972.0,68.7,25.1,6.3,0.0,11.7
1108,Greene,NC,35.48544173,-77.67578087,21059.0,8715.0,4858.0,3820.0,0.557,0.43799999999999994,973.0,13.0,11380.0,9679.0,14.9,46.9,35.4,0.4,0.1,0.0,36989.0,18662.0,25.8,26.8,19.8,14.4,18.6,20.5,81.9,13.5,0.1,2.9,0.4,1.3,25.8,8125.0,75.2,16.8,8.0,0.0,9.4
1109,Greene,NY,42.275797,-74.12384884,47791.0,20882.0,12722.0,7675.0,0.609,0.368,516.0,18.0,24875.0,22916.0,5.5,85.6,6.0,0.3,1.1,0.0,53214.0,27402.0,12.4,35.5,18.8,21.9,9.8,14.0,83.3,7.0,1.2,2.5,1.6,4.3,27.6,20009.0,70.0,22.5,6.9,0.6,6.2
1110,Greene,OH,39.69116283,-83.89032084,164825.0,86616.0,50937.0,34023.0,0.588,0.39299999999999996,2828.0,42.0,81014.0,83811.0,2.7,84.2,6.8,0.1,3.0,0.0,65032.0,33138.0,12.3,45.2,16.0,22.9,6.1,9.8,83.7,7.3,0.4,3.5,0.8,4.3,21.0,77038.0,75.2,19.9,4.8,0.1,5.7
1111,Greene,PA,39.85746531,-80.22357106,37338.0,17635.0,12556.0,4900.0,0.7120000000000001,0.278,268.0,1.0,19397.0,17941.0,1.5,93.6,3.1,0.1,0.4,0.0,50972.0,25574.0,14.8,30.7,19.3,19.7,16.4,13.8,84.2,8.9,0.0,2.6,1.2,3.1,26.8,14775.0,81.2,15.5,3.2,0.1,5.7
1112,Greene,TN,36.17470125,-82.84691273,68520.0,28057.0,22185.0,5183.0,0.7909999999999999,0.185,1973.0,55.0,33482.0,35038.0,2.7,93.3,2.2,0.3,0.4,0.0,38266.0,21960.0,17.2,27.7,18.3,22.4,8.5,23.2,86.1,7.7,0.0,1.2,1.8,3.2,22.8,28001.0,77.0,16.0,6.6,0.3,7.2
1113,Greene,VA,38.29545894,-78.46525378,19213.0,11270.0,6866.0,4163.0,0.609,0.369,298.0,3.0,9387.0,9826.0,5.7,83.3,5.9,0.2,1.3,0.0,62952.0,30215.0,9.4,38.7,18.5,23.7,11.8,7.2,80.2,11.9,0.8,0.4,1.9,4.8,31.2,9209.0,73.0,18.9,7.9,0.1,6.3
1114,Greenlee,AZ,33.21498827,-109.2405279,9368.0,3685.0,2433.0,1182.0,0.66,0.321,104.0,1.0,4997.0,4371.0,46.4,47.6,2.0,3.6,0.4,0.0,56298.0,24935.0,11.5,24.0,16.4,14.0,28.5,17.1,85.8,9.6,0.0,1.7,0.8,2.1,17.8,3675.0,82.8,13.0,4.0,0.2,7.6
