,county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
19871,Saline,Illinois,4.25694947,0.0,65.6
19963,Audubon,Iowa,18.19505095,0.0,13.8
19974,Crawford,Iowa,5.94530321,0.0,23.9
19980,Guthrie,Iowa,9.355412106000001,0.0,18.5
19986,Jackson,Iowa,5.144297546000001,0.0,31.2
19989,Jones,Iowa,4.835356124,0.0,35.9
20008,Van Buren,Iowa,14.19647927,0.0,15.6
20016,Atchison,Kansas,6.221613887,0.0,39.3
20047,Saline,Kansas,1.844201829,0.0,77.2
20092,Marion,Kentucky,5.1886058219999995,0.0,57.8
20093,Marshall,Kentucky,3.215434084,0.0,104.4
20222,Antrim,Michigan,8.574858515,0.0,49.6
20234,Delta,Michigan,2.7945450480000003,0.0,31.7
20243,Houghton,Michigan,2.802376415,0.0,36.3
20276,St. Joseph,Michigan,4.920936946,0.0,122.4
20303,Itasca,Minnesota,2.215820962,0.0,16.9
20311,Meeker,Minnesota,4.3062613039999995,0.0,38.3
20328,Watonwan,Minnesota,9.176837662,0.0,25.8
20333,Alcorn,Mississippi,2.706140232,0.0,92.6
20420,Cedar,Missouri,34.84563384,0.0,29.5
20427,Crawford,Missouri,4.180602007,0.0,33.3
20438,Livingston,Missouri,6.567281802,0.0,28.5
20440,Macon,Missouri,6.615069127000001,0.0,19.4
20441,Maries,Missouri,11.49821778,0.0,17.4
20444,Morgan,Missouri,4.848014738,0.0,34.4
20446,Osage,Missouri,7.34484025,0.0,23.0
20450,Pike,Missouri,5.463883729,0.0,27.6
20456,Reynolds,Missouri,31.89792663,0.0,8.3
20464,Stone,Missouri,3.1296945419999997,0.0,69.4
20467,Webster,Missouri,2.52576278,0.0,61.1
20490,Antelope,Nebraska,15.87805653,0.0,7.8
20509,York,Nebraska,7.310475912,0.0,23.9
20564,Torrance,New Mexico,19.40366082,0.0,4.9
20623,Alexander,North Carolina,2.666880017,0.0,143.1
20681,Rutherford,North Carolina,1.491891569,0.0,120.2
20701,Grand Forks,North Dakota,2.879728154,0.0,46.5
20707,Oliver,North Dakota,51.04645227,0.0,2.6
20720,Brown,Ohio,2.302449807,0.0,91.5
20745,Holmes,Ohio,2.274795268,0.0,100.3
20767,Preble,Ohio,2.446064283,0.0,99.7
20769,Ross,Ohio,1.304359168,0.0,113.3
20785,Beckham,Oklahoma,4.574774692,0.0,24.5
20794,Cotton,Oklahoma,17.64913519,0.0,9.8
20808,Love,Oklahoma,9.753242952999999,0.0,18.3
20907,Union,Pennsylvania,8.904124836,0.0,142.2
20922,Barnwell,South Carolina,4.792485383,0.0,41.2
20980,Marshall,South Dakota,20.26342452,0.0,5.6
21010,Fentress,Tennessee,5.398693516,0.0,36.0
21013,Giles,Tennessee,3.393972305,0.0,48.3
21027,Lawrence,Tennessee,4.5308323139999995,0.0,67.8
21036,Marshall,Tennessee,2.9090909089999997,0.0,81.5
21059,Warren,Tennessee,2.422656685,0.0,92.1
21061,Wayne,Tennessee,5.997720866,0.0,23.2
21118,Hill,Texas,2.72858741,0.0,36.6
21133,Leon,Texas,5.745805562,0.0,15.7
21148,Moore,Texas,4.775549188,0.0,24.3
21187,Wise,Texas,1.4288980340000002,0.0,65.4
21239,Henry,Virginia,1.977965465,0.0,141.6
21243,King William,Virginia,5.831583857999999,0.0,58.2
21267,Smyth,Virginia,3.321817699,0.0,71.4
21291,Petersburg city,Virginia,6.380399412999999,0.0,1413.7
21355,Randolph,West Virginia,3.484927688,0.0,28.3
21356,Roane,West Virginia,14.6113384,0.0,30.9
21370,Door,Wisconsin,3.614283649,0.0,57.6
21379,Jackson,Wisconsin,9.688514266,0.0,20.7
21386,Marquette,Wisconsin,12.84191601,0.0,33.8
21534,Miller,Arkansas,2.31176457,0.0,69.5
21546,Scott,Arkansas,9.726680284,0.0,12.6
21582,Plumas,California,5.317169139,0.0,7.8
21631,Lake,Colorado,12.30466347,0.0,19.4
21649,Saguache,Colorado,14.65416178,0.0,1.9
21674,Calhoun,Florida,7.089684509,0.0,25.8
21718,Union,Florida,6.562971714,0.0,63.8
21770,Emanuel,Georgia,4.415790868,0.0,33.2
21780,Grady,Georgia,4.059594852,0.0,55.0
21819,Oglethorpe,Georgia,6.553509404,0.0,33.9
21827,Rabun,Georgia,11.67065414,0.0,44.0
21832,Screven,Georgia,7.160246312000001,0.0,22.6
21836,Stewart,Georgia,15.10345869,0.0,13.2
21849,Walker,Georgia,1.43346569,0.0,154.0
21854,Webster,Georgia,38.35826621,0.0,13.4
21858,Wilcox,Georgia,11.58077591,0.0,24.5
21860,Wilkinson,Georgia,11.16819299,0.0,21.4
21867,Adams,Idaho,23.28830927,0.0,2.9
21873,Camas,Idaho,90.41591319999999,0.0,1.0
21908,Ford,Illinois,7.715454053999999,0.0,29.0
21932,Ogle,Illinois,1.97460656,0.0,70.5
21953,Cass,Indiana,2.653294065,0.0,94.5
21981,Jefferson,Indiana,3.095208617,0.0,89.9
22040,Clay,Iowa,6.243756244,0.0,29.4
22086,Barton,Kansas,3.879126421,0.0,30.9
22089,Chautauqua,Kansas,30.76923077,0.0,5.7
22104,Labette,Kansas,5.097359568,0.0,33.5
22129,Barren,Kentucky,2.2599380780000002,0.0,86.5
22145,Edmonson,Kentucky,16.46090535,0.0,40.2
22150,Graves,Kentucky,2.6834111519999997,0.0,67.3
22152,Hancock,Kentucky,11.46526026,0.0,45.6
22156,Henry,Kentucky,6.201165819,0.0,53.9
22163,Lawrence,Kentucky,6.528693607999999,0.0,38.2
22181,Powell,Kentucky,8.09126952,0.0,70.5
22183,Rockcastle,Kentucky,5.989817311,0.0,53.9
22184,Russell,Kentucky,5.5794230879999995,0.0,69.2
22208,Concordia,Louisiana,15.57713277,0.0,29.9
22239,St. Helena,Louisiana,9.8697197,0.0,27.4
22306,Arenac,Michigan,6.719075455,0.0,43.8
22310,Branch,Michigan,4.595905049,0.0,89.4
22356,Oscoda,Michigan,24.26889941,0.0,15.3
22375,Brown,Minnesota,7.9974408189999995,0.0,42.4
22376,Carlton,Minnesota,2.787767277,0.0,41.1
22397,Lyon,Minnesota,3.925571171,0.0,36.2
22414,Traverse,Minnesota,61.36851795,0.0,6.2
22487,Tishomingo,Mississippi,5.159160088999999,0.0,46.2
22522,Harrison,Missouri,11.97318008,0.0,12.4
22551,Ste. Genevieve,Missouri,11.17693081,0.0,36.4
22572,Liberty,Montana,42.78990158,0.0,1.6
22577,Musselshell,Montana,21.58428664,0.0,2.4
22594,Kimball,Nebraska,27.53303965,0.0,4.0
22707,Seneca,New York,5.879586077000001,0.0,108.9
22722,Anson,North Carolina,4.090648777,0.0,50.7
22735,Clay,North Carolina,8.903926632000001,0.0,49.3
22763,Martin,North Carolina,8.912655971,0.0,53.1
22780,Rockingham,North Carolina,1.098780354,0.0,165.6
22794,Wilkes,North Carolina,2.92346372,0.0,91.9
22804,Grant,North Dakota,43.97537379,0.0,1.4
22807,McKenzie,North Dakota,6.656017039,0.0,2.3
22818,Williams,North Dakota,7.981058288,0.0,10.8
22869,Perry,Ohio,2.767476615,0.0,88.4
22951,Malheur,Oregon,3.2710738939999997,0.0,3.2
22959,Wallowa,Oregon,13.87347392,0.0,2.2
22967,Bedford,Pennsylvania,4.176411627,0.0,49.2
23031,Bamberg,South Carolina,14.21868335,0.0,40.6
23134,Humphreys,Tennessee,10.76310408,0.0,34.9
23335,Brunswick,Virginia,6.161049843,0.0,30.8
23336,Buckingham,Virginia,11.66316772,0.0,29.6
23337,Campbell,Virginia,1.8219914369999999,0.0,108.8
23338,Carroll,Virginia,3.356718472,0.0,63.3
23341,Clarke,Virginia,6.840413161,0.0,79.7
23358,King and Queen,Virginia,14.23487544,0.0,22.0
23375,Page,Virginia,4.183750314,0.0,77.3
23389,Surry,Virginia,15.57147306,0.0,25.3
23400,Franklin city,Virginia,12.55177608,0.0,1045.8
23419,Waynesboro city,Virginia,8.837825895,0.0,1396.8
23460,Hardy,West Virginia,7.2590011610000005,0.0,24.1
23484,Ashland,Wisconsin,6.425909266000001,0.0,15.5
23487,Buffalo,Wisconsin,7.674008134,0.0,20.2
23513,Oconto,Wisconsin,2.6364355390000003,0.0,37.7
23559,Clarke,Alabama,8.4666836,0.0,20.9
23563,Conecuh,Alabama,8.287063893,0.0,15.6
23568,Dale,Alabama,2.033677703,0.0,89.6
23637,Carroll,Arkansas,3.523608175,0.0,43.6
23661,Lee,Arkansas,11.29050469,0.0,17.3
23816,Gulf,Florida,7.33191583,0.0,28.1
23817,Hardee,Florida,3.712365891,0.0,43.5
23829,Madison,Florida,10.81490294,0.0,27.6
23837,Okeechobee,Florida,2.371466515,0.0,52.0
23933,Lanier,Georgia,9.594166747000001,0.0,54.4
23962,Putnam,Georgia,4.521000045,0.0,61.6
23984,Union,Georgia,4.079800906,0.0,66.3
24017,Gooding,Idaho,6.588049279,0.0,21.2
24022,Latah,Idaho,2.493268176,0.0,34.6
24067,Massac,Illinois,7.261109498,0.0,65.0
24081,Vermilion,Illinois,1.319992608,0.0,90.9
24122,Jay,Indiana,4.893325504,0.0,55.4
24204,Madison,Iowa,6.120700208,0.0,27.9
24207,Mitchell,Iowa,18.89287739,0.0,23.0
24261,Pratt,Kansas,10.91226539,0.0,13.1
24404,Hancock,Maine,1.8186116719999998,0.0,34.3
24421,Dorchester,Maryland,3.1319490119999998,0.0,60.3
24489,Mackinac,Michigan,9.260116677000001,0.0,10.9
24531,Crow Wing,Minnesota,1.537160864,0.0,62.6
24537,Freeborn,Minnesota,6.6048016910000005,0.0,44.2
24572,Yellow Medicine,Minnesota,10.29972191,0.0,13.8
24601,Jasper,Mississippi,6.103888177000001,0.0,25.2
24658,Butler,Missouri,2.3541597999999997,0.0,61.6
24659,Caldwell,Missouri,11.0864745,0.0,22.1
24673,DeKalb,Missouri,7.970032677000001,0.0,30.6
24676,Gasconade,Missouri,6.799945599999999,0.0,29.4
24720,Carbon,Montana,9.324009324,0.0,4.9
24745,Cuming,Nebraska,11.30454443,0.0,16.0
24803,Catron,New Mexico,28.35270768,0.0,0.5
24809,Grant,New Mexico,3.703978072,0.0,7.4
24812,Otero,New Mexico,1.481700993,0.0,9.6
24959,Burke,North Dakota,94.56264775,0.0,1.8
25029,Morrow,Ohio,2.8306159419999997,0.0,85.8
25071,Greer,Oklahoma,35.014005600000004,17.507002800000002,9.8
25194,Allendale,South Carolina,11.51012891,0.0,25.5
25277,Clay,Tennessee,13.13197636,0.0,33.2
25290,Grainger,Tennessee,12.864494,0.0,80.7
25300,Hickman,Tennessee,3.9717213439999997,0.0,40.3
25306,Lauderdale,Tennessee,3.9012210819999997,0.0,58.9
25330,Sequatchie,Tennessee,6.655131106,0.0,53.1
25347,Anderson,Texas,1.732051615,0.0,55.0
25364,Camp,Texas,7.637085687999999,0.0,63.3
25369,Clay,Texas,9.550186229,0.0,9.9
25371,Colorado,Texas,9.305355232,0.0,21.7
25373,Comanche,Texas,7.33406674,0.0,14.9
25393,Gonzales,Texas,4.799155348999999,0.0,18.6
25394,Gray,Texas,4.569130951,0.0,24.3
25417,Kerr,Texas,1.901140684,0.0,45.0
25425,Live Oak,Texas,8.192020972,0.0,11.1
25442,Newton,Texas,7.355645458,0.0,15.5
25453,San Augustine,Texas,12.14034236,0.0,16.7
25480,Wood,Texas,2.195919981,0.0,65.0
25515,Augusta,Virginia,1.323486593,0.0,76.3
25573,Sussex,Virginia,8.961376467000001,0.0,24.7
25640,Barbour,West Virginia,6.082355088,0.0,48.6
25677,Crawford,Wisconsin,6.1992436920000005,0.0,29.2
25697,Menominee,Wisconsin,21.94907814,0.0,11.8
25749,Coffee,Alabama,5.731534905,0.0,73.6
25804,Yukon-Koyukuk Census Area,Alaska,19.12045889,0.0,0.0
25854,Mississippi,Arkansas,2.459964085,0.0,51.6
25855,Monroe,Arkansas,14.923145800000002,0.0,13.4
25858,Ouachita,Arkansas,4.276794115,0.0,35.6
25872,Sharp,Arkansas,5.733287467,0.0,28.6
25886,Del Norte,California,3.595570257,0.0,28.4
25941,Custer,Colorado,19.73164957,0.0,5.8
26172,Telfair,Georgia,12.61034048,0.0,37.7
26228,Washington,Idaho,9.809691976,0.0,7.0
26258,Logan,Illinois,3.4943042839999996,0.0,49.0
26262,Macoupin,Illinois,2.225882562,0.0,55.4
26268,Mercer,Illinois,6.477942605,0.0,29.3
26272,Moultrie,Illinois,6.896076132999999,0.0,44.2
26275,Piatt,Illinois,6.118453255,0.0,38.1
26293,Blackford,Indiana,8.504847762999999,0.0,77.3
26356,Spencer,Indiana,4.93169601,0.0,52.8
26381,Bremer,Iowa,3.9901045410000004,0.0,55.7
26404,Jefferson,Iowa,5.46597431,0.0,38.7
26417,O'Brien,Iowa,14.54228168,0.0,25.1
26443,Cloud,Kansas,11.38174368,0.0,13.3
26445,Cowley,Kansas,2.8646728539999997,0.0,32.3
26484,Bath,Kentucky,8.0,0.0,41.6
26499,Crittenden,Kentucky,11.35589371,0.0,25.9
26500,Cumberland,Kentucky,15.119443599999999,0.0,22.5
26522,Lincoln,Kentucky,4.073485682,0.0,74.1
26532,Meade,Kentucky,3.499930001,0.0,93.6
26540,Pendleton,Kentucky,6.854009596,0.0,53.7
26566,Caldwell,Louisiana,10.08267796,0.0,19.1
26630,Allegany,Maryland,1.4201317880000002,0.0,177.0
26684,Dickinson,Michigan,3.962122113,0.0,34.4
26762,Koochiching,Minnesota,8.177283506,0.0,4.3
26864,Wayne,Mississippi,4.954664817,0.0,25.6
26900,Howell,Missouri,2.492708827,0.0,43.6
26914,New Madrid,Missouri,5.856172406000001,0.0,28.1
26967,Colfax,Nebraska,9.33794005,0.0,25.5
26972,Gage,Nebraska,4.648352159,4.648352159,26.2
26975,Hamilton,Nebraska,21.45002145,0.0,16.8
26983,Otoe,Nebraska,6.245316012999999,0.0,25.6
27106,Yates,New York,8.027937222,0.0,75.0
27129,Dare,North Carolina,2.7020454480000002,0.0,88.5
27138,Gates,North Carolina,8.64902266,0.0,35.8
27153,Macon,North Carolina,2.7887779569999998,0.0,65.8
27156,Mitchell,North Carolina,6.682705159,0.0,70.4
27178,Stokes,North Carolina,4.386830734,0.0,105.6
27241,Guernsey,Ohio,2.572347267,0.0,76.8
27244,Hardin,Ohio,3.1882671769999997,0.0,68.1
27285,Williams,Ohio,2.7253897310000004,0.0,89.4
27289,Atoka,Oklahoma,7.268498328,0.0,14.5
27310,Kingfisher,Oklahoma,12.68633048,0.0,16.7
27311,Kiowa,Oklahoma,11.48369316,0.0,9.3
27339,Woodward,Oklahoma,4.947800703,0.0,16.2
27390,Forest,Pennsylvania,13.7988133,0.0,18.1
27442,Cherokee,South Carolina,1.745200698,0.0,140.9
27456,Hampton,South Carolina,5.202372282,0.0,37.7
27464,McCormick,South Carolina,10.56747332,0.0,28.5
27494,Lake,South Dakota,7.814331483999999,0.0,19.9
27504,Spink,South Dakota,15.683814300000002,0.0,4.3
27548,Jackson,Tennessee,16.96928559,0.0,37.7
27571,Polk,Tennessee,5.9410646389999995,0.0,38.7
27628,Donley,Texas,30.50640635,0.0,4.0
27641,Gillespie,Texas,3.705350526,0.0,23.5
27642,Goliad,Texas,13.05823975,0.0,8.5
27662,Jasper,Texas,5.629204312000001,0.0,38.0
27664,Jim Wells,Texas,2.470233684,0.0,47.2
27674,Lee,Texas,5.80080051,0.0,26.4
27699,Palo Pinto,Texas,3.425948131,0.0,29.5
27700,Panola,Texas,12.93437958,0.0,29.7
27742,Kane,Utah,12.68069997,0.0,1.8
27782,Cumberland,Virginia,10.06846557,0.0,33.8
27858,Salem city,Virginia,3.952412948,0.0,1717.9
27886,Pend Oreille,Washington,7.2865053920000005,0.0,9.3
27917,Pendleton,West Virginia,14.34926101,0.0,11.1
27929,Adams,Wisconsin,4.945598417,0.0,32.3
27973,Trempealeau,Wisconsin,3.372795035,0.0,39.3
27996,Uinta,Wyoming,4.944131316,0.0,10.1
28000,Barbour,Alabama,4.050879041,0.0,31.0
28030,Henry,Alabama,11.62452775,0.0,30.8
28069,Southeast Fairbanks Census Area,Alaska,14.50747135,0.0,0.3
28115,Lafayette,Arkansas,15.09661836,0.0,14.5
28131,Prairie,Arkansas,12.40387001,0.0,13.4
28193,Tehama,California,1.536475939,0.0,21.5
28228,Las Animas,Colorado,6.893699159,0.0,3.2
28242,Rio Blanco,Colorado,15.81277672,0.0,2.1
28280,Franklin,Florida,8.24742268,0.0,21.6
28371,Elbert,Georgia,5.209961446,0.0,57.4
28413,Marion,Georgia,11.96315349,0.0,23.9
28432,Quitman,Georgia,43.49717268,0.0,16.6
28452,Towns,Georgia,8.30771787,0.0,62.9
28517,De Witt,Illinois,6.394679627,0.0,41.7
28520,Effingham,Illinois,2.940484592,0.0,71.5
28528,Jersey,Illinois,4.592844349,0.0,62.2
28626,Parke,Indiana,5.904233335,0.0,39.0
28690,Louisa,Iowa,9.062075215,0.0,28.3
28691,Lyon,Iowa,8.50701829,0.0,19.7
28701,Plymouth,Iowa,3.9718790960000003,0.0,29.0
28745,Marion,Kansas,8.414675193999999,0.0,13.4
28752,Osborne,Kansas,29.23121894,0.0,4.3
28903,Aroostook,Maine,1.491313101,0.0,10.8
28915,Washington,Maine,3.186844705,0.0,12.8
28994,Luce,Michigan,16.05394124,0.0,7.4
29176,Clark,Missouri,14.71237311,0.0,14.1
29196,Linn,Missouri,8.389261745,0.0,20.7
29222,Saline,Missouri,8.786960151,0.0,30.9
29238,Glacier,Montana,7.271140842,0.0,4.5
29274,Merrick,Nebraska,12.89490651,0.0,16.2
29294,Coos,New Hampshire,3.168266641,0.0,18.4
29407,Bladen,North Carolina,3.0560479189999996,0.0,40.2
29418,Chowan,North Carolina,7.1720576629999995,0.0,85.8
29440,Haywood,North Carolina,1.6046985569999999,0.0,106.6
29493,Eddy,North Dakota,43.72540446,0.0,3.8
29507,Slope,North Dakota,133.3333333,0.0,0.6
29606,Grant,Oklahoma,23.07869836,0.0,4.5
29618,McCurtain,Oklahoma,3.0458089669999997,0.0,17.9
29619,Major,Oklahoma,13.10787783,0.0,7.9
29646,Crook,Oregon,4.097688903,0.0,7.0
29686,Clinton,Pennsylvania,2.588527645,0.0,44.2
29977,Lampasas,Texas,4.666791114,0.0,27.6
30023,Titus,Texas,3.053435115,0.0,79.6
30045,Carbon,Utah,4.886868983,0.0,14.5
30047,Duchesne,Utah,5.0155481989999995,0.0,5.7
30048,Emery,Utah,9.988014383,0.0,2.5
30050,Grand,Utah,10.25220422,0.0,2.5
30052,Juab,Utah,8.321544479,0.0,3.0
30054,Millard,Utah,7.582650895,0.0,1.9
30089,Caroline,Virginia,3.2546786,0.0,54.1
30134,Pulaski,Virginia,2.938842684,0.0,109.0
30135,Richmond,Virginia,11.08278843,0.0,48.3
30149,Westmoreland,Virginia,5.550929781000001,0.0,76.1
30150,Wise,Virginia,2.675012706,0.0,102.8
30155,Buena Vista city,Virginia,15.43686323,0.0,991.9
30159,Emporia city,Virginia,18.70557426,0.0,859.7
30166,Lexington city,Virginia,26.86005909,0.0,2820.2
30185,Asotin,Washington,4.42830573,0.0,34.0
30235,Mineral,West Virginia,7.443799315,0.0,86.1
30253,Barron,Wisconsin,6.630713465,0.0,53.2
30293,Rusk,Wisconsin,7.053180985,0.0,16.2
30314,Lincoln,Wyoming,5.042864347,0.0,4.4
30428,Dallas,Arkansas,14.26737052,0.0,12.2
30564,Ouray,Colorado,40.38772213,0.0,8.2
30604,Dixie,Florida,5.943183169,0.0,23.3
30620,Jefferson,Florida,7.01951425,0.0,24.7
30792,Wayne,Georgia,3.34146423,0.0,46.9
30814,Caribou,Idaho,13.97624039,0.0,3.9
30859,Jasper,Illinois,20.81165453,0.0,19.6
30868,Lee,Illinois,5.865790709,0.0,49.7
30878,Mason,Illinois,7.4855902389999995,0.0,27.2
30889,Pike,Illinois,6.426322216,0.0,19.8
30952,Martin,Indiana,9.751340809,0.0,30.8
30979,Union,Indiana,28.35270768,0.0,46.6
31013,Grundy,Iowa,8.175277959,0.0,24.8
31019,Howard,Iowa,10.91941472,0.0,20.2
31028,Lee,Iowa,2.971150132,0.0,69.3
31035,Mills,Iowa,6.6185717120000005,0.0,34.4
31077,Greenwood,Kansas,16.71681712,0.0,5.9
31081,Jewell,Kansas,34.73428274,0.0,3.4
31122,Caldwell,Kentucky,7.8449831329999995,0.0,37.7
31128,Clinton,Kentucky,9.786651008,0.0,52.1
31169,Ohio,Kentucky,4.167708594,0.0,40.6
31172,Perry,Kentucky,7.764577995,0.0,84.5
31402,McLeod,Minnesota,2.786058563,0.0,74.6
31410,Polk,Minnesota,3.1883688310000005,0.0,16.0
31555,Nodaway,Missouri,4.526525438999999,0.0,26.6
31582,Beaverhead,Montana,10.57865228,0.0,1.7
31610,Cherry,Nebraska,17.57778168,0.0,1.0
31683,Lincoln,New Mexico,5.109339873,0.0,4.2
31684,Los Alamos,New Mexico,5.162889153,0.0,164.4
31759,Ashe,North Carolina,3.67606514,0.0,64.0
31836,Warren,North Carolina,5.068166843999999,0.0,48.9
31868,Adams,Ohio,3.61036898,0.0,48.9
31995,Tillman,Oklahoma,13.79310345,0.0,9.2
32080,Sullivan,Pennsylvania,16.48532806,0.0,14.3
32089,Wyoming,Pennsylvania,18.66089423,0.0,71.2
32245,Stewart,Tennessee,7.291286912,0.0,29.0
32260,Andrews,Texas,5.346164127,0.0,9.9
32320,Hemphill,Texas,26.18486515,0.0,4.2
32328,Hutchinson,Texas,9.552010698,0.0,25.0
32353,Mason,Texas,23.39728591,0.0,4.3
32391,Trinity,Texas,13.65094533,0.0,21.0
32392,Tyler,Texas,4.6142487999999995,0.0,23.5
32459,Charlotte,Virginia,8.417508417999999,0.0,26.5
32547,Staunton city,Virginia,4.010909674,0.0,1188.8
32585,Wahkiakum,Washington,22.28163993,0.0,15.1
32648,Manitowoc,Wisconsin,1.2661272959999998,0.0,138.3
32667,Shawano,Wisconsin,2.445047556,0.0,47.0
32681,Crook,Wyoming,13.18565401,0.0,2.5
32826,Phillips,Arkansas,5.62366438,0.0,31.3
32847,Yell,Arkansas,4.685816035,0.0,23.9
33064,Crawford,Georgia,8.061915511,0.0,38.9
33214,Boone,Illinois,5.602868668999999,0.0,193.0
33216,Calhoun,Illinois,21.10149821,0.0,20.0
33233,Gallatin,Illinois,20.71251036,0.0,17.3
33295,Daviess,Indiana,5.996821685,0.0,73.7
33384,Clarke,Iowa,10.64395955,0.0,21.5
33396,Hamilton,Iowa,6.769105801,0.0,27.2
33458,Geary,Kansas,6.3151247239999995,0.0,89.3
33483,Republic,Kansas,21.57031924,0.0,6.9
33491,Wabaunsee,Kansas,14.42793248,0.0,8.9
33494,Adair,Kentucky,15.62337257,0.0,46.0
33512,Carter,Kentucky,3.7317610180000003,0.0,67.7
33526,Greenup,Kentucky,2.849165195,0.0,107.2
33535,Johnson,Kentucky,4.5069406889999994,0.0,89.2
33540,Leslie,Kentucky,10.12453174,0.0,28.2
33541,Letcher,Kentucky,4.639725328,0.0,72.6
33548,McLean,Kentucky,32.58390355,0.0,37.8
33557,Monroe,Kentucky,9.389671362,0.0,33.3
33566,Pike,Kentucky,1.7278319169999998,0.0,82.6
33787,Houston,Minnesota,5.3763440860000005,0.0,34.5
33805,Pipestone,Minnesota,10.95770327,0.0,20.6
33887,Stone,Mississippi,5.453752182000001,0.0,39.9
34017,Johnson,Nebraska,19.71997634,0.0,13.9
34027,Phelps,Nebraska,11.06929378,0.0,17.0
34032,Seward,Nebraska,5.785697755,0.0,29.3
34218,Pender,North Carolina,1.58579131,0.0,60.0
34251,Emmons,North Dakota,30.85467448,0.0,2.4
34320,Monroe,Ohio,14.64772228,0.0,32.1
34423,Sherman,Oregon,56.17977528,0.0,2.1
34458,Fulton,Pennsylvania,6.882312457,0.0,33.9
34613,Henderson,Tennessee,3.5565672010000005,0.0,53.4
34668,Aransas,Texas,4.253509145,0.0,91.9
35045,Florence,Wisconsin,23.28288708,0.0,9.1
35175,Petersburg Borough,Alaska,30.61849357,0.0,1.2
35202,Clay,Arkansas,6.872379905,0.0,25.2
35215,Franklin,Arkansas,5.6449336720000005,0.0,29.8
35223,Izard,Arkansas,7.337295472999999,0.0,23.6
35230,Logan,Arkansas,4.658529768,0.0,31.6
35277,Lake,California,3.106265337,0.0,51.5
35401,Hamilton,Florida,6.930967562999999,0.0,28.8
35444,Atkinson,Georgia,36.74219228,0.0,24.7
35455,Brantley,Georgia,15.69940866,0.0,41.6
35492,Echols,Georgia,24.96255617,0.0,9.7
35519,Jeff Davis,Georgia,6.615944426,0.0,45.6
35577,Treutlen,Georgia,14.49065353,0.0,34.5
35659,Jefferson,Illinois,2.65364611,0.0,68.0
35698,Wabash,Illinois,8.680555556,0.0,53.5
35767,Pulaski,Indiana,8.095199547,0.0,30.9
35807,Chickasaw,Iowa,8.38012235,0.0,24.7
35818,Franklin,Iowa,9.930486594,0.0,18.4
35841,Marion,Iowa,3.0072474660000004,0.0,60.1
35865,Winnebago,Iowa,9.658103149,0.0,27.1
35903,Morton,Kansas,38.65481252,0.0,4.4
36069,West Carroll,Louisiana,9.233610342,0.0,32.3
36183,Presque Isle,Michigan,7.941550191,0.0,20.3
36232,Murray,Minnesota,12.20405175,0.0,12.4
36239,Redwood,Minnesota,6.591957811,0.0,18.3
36277,Greene,Mississippi,7.36051818,0.0,20.2
36365,Gentry,Missouri,15.21838381,0.0,13.7
36380,Madison,Missouri,8.272667108,0.0,24.7
36392,Phelps,Missouri,2.243510645,0.0,67.2
36413,Worth,Missouri,49.67709886,0.0,8.1
36445,Cheyenne,Nebraska,11.22334456,0.0,8.4
36448,Custer,Nebraska,9.279020135,9.279020135,4.2
36472,Stanton,Nebraska,16.89189189,0.0,14.3
36762,Morgan,Ohio,6.892748827999999,0.0,36.2
36766,Paulding,Ohio,5.355612682,0.0,47.1
36772,Putnam,Ohio,2.953250052,0.0,71.5
36776,Scioto,Ohio,1.327774385,0.0,130.3
36813,Jefferson,Oklahoma,16.66111296,0.0,8.5
36853,Curry,Oregon,8.724100327,0.0,13.7
37225,Pecos,Texas,6.319914048999999,0.0,3.3
37264,Zapata,Texas,7.052683546,0.0,14.0
37304,Appomattox,Virginia,6.284960091,0.0,44.9
37325,Giles,Virginia,5.980861244,0.0,48.6
37364,Russell,Virginia,3.761378169,0.0,61.0
37458,Lewis,West Virginia,6.286540517000001,0.0,42.5
37475,Taylor,West Virginia,5.989817311,0.0,97.8
37508,Kewaunee,Wisconsin,4.893804444,0.0,60.1
37537,Waushara,Wisconsin,4.091150841,0.0,39.1
37625,Bethel Census Area,Alaska,5.438920917999999,0.0,0.4
37855,Gilchrist,Florida,5.38155204,0.0,48.4
37895,Taylor,Florida,4.636283555,0.0,21.6
37968,Hancock,Georgia,11.82452406,0.0,20.0
38087,Power,Idaho,26.03827627,0.0,5.6
38102,Coles,Illinois,1.9754647280000002,0.0,106.0
38129,Lawrence,Illinois,12.75672917,0.0,45.2
38153,Richland,Illinois,6.446206407999999,0.0,45.1
38158,Shelby,Illinois,9.244707405,0.0,29.5
38267,Buena Vista,Iowa,5.0968399589999995,0.0,35.2
38279,Delaware,Iowa,5.878549174,0.0,30.7
38285,Greene,Iowa,11.25112511,0.0,16.4
38337,Barber,Kansas,22.58866049,0.0,4.3
38381,Rooks,Kansas,20.32520325,0.0,5.8
38383,Scott,Kansas,20.733983,0.0,6.9
38385,Seward,Kansas,4.666791114,0.0,35.9
38425,Green,Kentucky,9.139932365,0.0,39.4
38430,Hart,Kentucky,5.253480431,0.0,44.2
38477,Todd,Kentucky,16.26809826,0.0,33.3
38495,Cameron,Louisiana,14.34102969,0.0,5.3
38644,Mason,Michigan,3.431237991,0.0,58.0
38718,Roseau,Minnesota,6.594131223,0.0,9.3
38725,Swift,Minnesota,10.79214332,0.0,13.2
